home_planet,cryo_sleep,destination,age,vip,room_service,food_court,shopping_mall,spa,vr_deck,group,number_in_group,deck,num_in_cabin,side,total_spending,age_category,gender
Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,5601,1,G,904,S,0.0,child,0.0
Europa,False,55 Cancri e,45.0,False,0.0,3559.0,0.0,3615.0,163.0,2071,1,C,78,S,7337.0,middle_adult,1.0
Earth,False,PSO J318.5-22,40.0,False,15.0,0.0,0.0,670.0,0.0,3421,1,F,704,P,685.0,middle_adult,0.0
Earth,False,TRAPPIST-1e,37.0,False,864.0,35.0,0.0,0.0,0.0,6670,1,F,1278,S,899.0,middle_adult,0.0
Mars,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,6148,1,F,1176,S,0.0,middle_adult,0.0
Earth,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,853,1,A,9,S,0.0,middle_adult,1.0
Earth,False,TRAPPIST-1e,20.0,False,1750.0,0.0,446.0,0.0,76.0,2190,1,F,430,S,2272.0,young_adult,0.0
Earth,True,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,3959,3,G,646,P,0.0,child,0.0
Mars,False,TRAPPIST-1e,22.0,False,10.0,0.0,817.0,471.0,0.0,502,1,F,0,S,1298.0,young_adult,1.0
Mars,False,TRAPPIST-1e,19.0,False,155.0,0.0,1632.0,3.0,0.0,3174,1,D,101,P,1790.0,young_adult,1.0
Mars,False,TRAPPIST-1e,18.0,False,29.0,0.0,2315.0,0.0,1.0,2092,1,D,70,S,2345.0,young_adult,1.0
Earth,False,TRAPPIST-1e,15.0,False,0.0,0.0,875.0,3.0,0.0,2624,1,F,542,P,878.0,child,1.0
Earth,False,55 Cancri e,27.0,False,0.0,630.0,0.0,71.0,0.0,4694,1,F,881,S,701.0,young_adult,1.0
Earth,False,PSO J318.5-22,37.0,False,0.0,0.0,6.0,746.0,1.0,5586,1,G,895,P,753.0,middle_adult,0.0
Europa,False,55 Cancri e,57.0,False,2651.0,2956.0,0.0,266.0,1300.0,845,1,B,31,S,7173.0,old_adult,1.0
Earth,False,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,2584,1,G,417,P,0.0,young_adult,0.0
Earth,False,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,369.0,515.0,8273,1,G,1346,P,884.0,old_adult,0.0
Europa,False,55 Cancri e,27.0,False,0.0,122.0,2138.0,7368.0,1213.0,1148,2,C,42,P,10841.0,young_adult,1.0
Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,7703,2,G,1251,S,0.0,child,1.0
Earth,True,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,164,2,G,28,S,0.0,young_adult,0.0
Europa,False,TRAPPIST-1e,28.0,False,0.0,3527.0,1.0,2929.0,2236.0,6512,3,A,80,S,8693.0,young_adult,1.0
Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,1420,1,E,108,S,0.0,young_adult,1.0
Earth,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,6987,1,G,1139,S,0.0,young_adult,0.0
Europa,False,TRAPPIST-1e,32.0,False,0.0,390.0,60.0,5015.0,211.0,6725,1,C,214,P,5676.0,middle_adult,0.0
Europa,False,55 Cancri e,28.0,False,0.0,162.0,741.0,3733.0,99.0,2237,1,C,83,S,4735.0,young_adult,1.0
Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,1.0,827.0,6035,1,E,386,P,828.0,young_adult,0.0
Earth,False,TRAPPIST-1e,53.0,False,751.0,0.0,0.0,7.0,0.0,5808,3,F,1204,P,758.0,old_adult,1.0
Earth,False,TRAPPIST-1e,25.0,False,0.0,0.0,892.0,0.0,0.0,5885,8,G,954,S,892.0,young_adult,0.0
Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,5474,1,F,0,S,0.0,young_adult,1.0
Earth,True,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,6937,1,G,1131,S,0.0,child,0.0
Europa,True,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,6971,4,C,225,P,0.0,young_adult,1.0
Earth,False,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,772.0,3327,1,G,528,S,772.0,middle_adult,0.0
Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,5510,1,G,887,S,0.0,young_adult,0.0
Earth,True,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,0.0,1068,1,G,167,S,0.0,middle_adult,1.0
Earth,True,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,4367,1,G,710,S,0.0,middle_adult,0.0
Earth,True,55 Cancri e,46.0,False,0.0,0.0,0.0,0.0,0.0,5826,1,E,367,P,0.0,old_adult,1.0
Earth,False,TRAPPIST-1e,18.0,False,1.0,1.0,0.0,0.0,746.0,4521,1,F,929,P,748.0,young_adult,0.0
Mars,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,8559,2,F,1758,P,0.0,child,1.0
Mars,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,583,2,F,109,S,0.0,child,1.0
Europa,False,55 Cancri e,26.0,False,286.0,3387.0,575.0,213.0,548.0,7452,2,B,281,S,5009.0,young_adult,1.0
Earth,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,4204,2,G,691,P,0.0,child,1.0
Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,8208,1,G,1322,S,0.0,young_adult,0.0
Earth,False,TRAPPIST-1e,23.0,False,0.0,169.0,0.0,0.0,0.0,1577,1,F,310,P,169.0,young_adult,0.0
Mars,False,TRAPPIST-1e,35.0,False,1719.0,4389.0,1015.0,0.0,14.0,6906,1,F,1432,P,7137.0,middle_adult,1.0
Earth,False,PSO J318.5-22,42.0,False,491.0,106.0,8.0,202.0,0.0,1350,3,G,206,S,807.0,middle_adult,0.0
Europa,True,55 Cancri e,52.0,False,0.0,0.0,0.0,0.0,0.0,8928,1,C,333,S,0.0,old_adult,1.0
Earth,False,TRAPPIST-1e,56.0,False,0.0,51.0,0.0,2.0,706.0,1491,2,F,292,P,759.0,old_adult,0.0
Earth,True,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,8615,2,G,1389,S,0.0,child,0.0
Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,790,1,G,119,S,0.0,young_adult,0.0
Earth,False,TRAPPIST-1e,62.0,False,877.0,15.0,0.0,0.0,1.0,1558,1,G,247,P,893.0,old_adult,0.0
Earth,False,55 Cancri e,22.0,False,0.0,0.0,626.0,0.0,14.0,8985,1,F,1842,P,640.0,young_adult,0.0
Earth,False,TRAPPIST-1e,22.0,False,6.0,21.0,0.0,782.0,0.0,8049,1,G,1301,P,809.0,young_adult,0.0
Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,3610,1,G,582,S,0.0,young_adult,0.0
Europa,False,55 Cancri e,43.0,False,0.0,2093.0,0.0,3409.0,30.0,7056,1,D,217,S,5532.0,middle_adult,1.0
Europa,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,3318,3,B,123,S,0.0,child,0.0
Earth,False,TRAPPIST-1e,63.0,False,0.0,0.0,424.0,0.0,2027.0,7322,1,F,1408,S,2451.0,old_adult,0.0
Europa,False,TRAPPIST-1e,26.0,True,0.0,2199.0,0.0,328.0,329.0,6372,2,B,216,P,2856.0,young_adult,1.0
Earth,False,TRAPPIST-1e,27.0,False,0.0,1362.0,0.0,1267.0,0.0,6545,1,F,1250,S,2629.0,young_adult,0.0
Earth,False,55 Cancri e,42.0,False,0.0,218.0,0.0,481.0,2.0,3931,1,F,811,P,701.0,middle_adult,1.0
Earth,False,TRAPPIST-1e,49.0,False,0.0,0.0,1526.0,960.0,0.0,1043,1,F,215,P,2486.0,old_adult,0.0
Earth,False,TRAPPIST-1e,19.0,False,29.0,2633.0,0.0,0.0,124.0,8271,1,F,1586,S,2786.0,young_adult,0.0
Earth,False,TRAPPIST-1e,53.0,False,3.0,2251.0,0.0,95.0,12.0,7179,1,E,460,P,2361.0,old_adult,1.0
Mars,True,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,2919,3,F,555,S,0.0,child,1.0
Europa,False,55 Cancri e,18.0,False,0.0,694.0,0.0,0.0,1370.0,8618,1,B,336,S,2064.0,young_adult,1.0
Europa,False,TRAPPIST-1e,22.0,False,0.0,1531.0,0.0,369.0,2969.0,1348,1,B,57,S,4869.0,young_adult,1.0
Earth,False,PSO J318.5-22,34.0,False,122.0,0.0,6.0,739.0,0.0,2643,1,F,511,S,867.0,middle_adult,0.0
Earth,False,TRAPPIST-1e,55.0,False,134.0,935.0,0.0,6.0,394.0,4403,1,F,831,S,1469.0,old_adult,0.0
Europa,False,TRAPPIST-1e,40.0,False,0.0,6500.0,88.0,1090.0,0.0,291,1,D,10,S,7678.0,middle_adult,1.0
Mars,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,684,3,F,145,P,0.0,young_adult,1.0
Mars,False,TRAPPIST-1e,37.0,False,1280.0,0.0,1.0,111.0,408.0,3636,1,D,123,P,1800.0,middle_adult,1.0
Europa,False,55 Cancri e,26.0,False,0.0,8160.0,205.0,0.0,438.0,9252,1,B,301,P,8803.0,young_adult,1.0
Mars,False,TRAPPIST-1e,23.0,False,176.0,493.0,169.0,0.0,1023.0,4574,1,F,857,S,1861.0,young_adult,1.0
Earth,False,TRAPPIST-1e,21.0,False,802.0,0.0,1.0,1.0,0.0,9190,1,F,1778,S,804.0,young_adult,0.0
Earth,False,TRAPPIST-1e,30.0,False,0.0,0.0,301.0,0.0,437.0,3042,1,F,578,S,738.0,young_adult,0.0
Earth,False,TRAPPIST-1e,22.0,False,0.0,70.0,182.0,612.0,20.0,461,2,F,85,S,884.0,young_adult,0.0
Europa,True,TRAPPIST-1e,27.0,True,0.0,0.0,0.0,0.0,0.0,612,1,B,25,P,0.0,young_adult,1.0
Europa,False,TRAPPIST-1e,34.0,False,98.0,715.0,29.0,5732.0,1902.0,534,1,B,23,P,8476.0,middle_adult,1.0
Earth,True,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,6645,1,G,1083,S,0.0,young_adult,0.0
Earth,True,PSO J318.5-22,36.0,False,0.0,0.0,0.0,0.0,0.0,3886,1,G,633,P,0.0,middle_adult,0.0
Earth,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,5813,1,G,936,P,0.0,middle_adult,0.0
Earth,False,TRAPPIST-1e,52.0,False,0.0,837.0,1.0,2.0,8.0,4901,1,G,790,P,848.0,old_adult,1.0
Europa,False,TRAPPIST-1e,27.0,False,0.0,6.0,0.0,7786.0,0.0,7680,1,C,250,P,7792.0,young_adult,1.0
Earth,True,PSO J318.5-22,33.0,False,0.0,0.0,0.0,0.0,0.0,6243,1,G,1010,S,0.0,middle_adult,0.0
Europa,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,564,2,B,24,P,0.0,young_adult,0.0
Mars,False,TRAPPIST-1e,55.0,False,2424.0,0.0,1.0,0.0,284.0,1927,1,D,66,S,2709.0,old_adult,1.0
Earth,False,TRAPPIST-1e,22.0,False,123.0,1.0,660.0,0.0,0.0,4775,1,G,778,S,784.0,young_adult,0.0
Earth,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,8383,7,G,1368,P,0.0,child,0.0
Mars,False,TRAPPIST-1e,32.0,False,6769.0,0.0,0.0,113.0,1.0,5796,1,F,1107,S,6883.0,middle_adult,1.0
Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,2168,1,F,427,S,0.0,middle_adult,1.0
Earth,False,TRAPPIST-1e,23.0,False,0.0,551.0,59.0,720.0,14.0,5492,1,F,1052,S,1344.0,young_adult,0.0
Europa,False,55 Cancri e,25.0,False,0.0,4949.0,0.0,452.0,15.0,709,1,A,7,S,5416.0,young_adult,1.0
Europa,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,6994,1,B,267,S,0.0,young_adult,1.0
Earth,False,PSO J318.5-22,32.0,False,397.0,0.0,7.0,182.0,5.0,6508,1,F,1242,S,591.0,middle_adult,1.0
Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,4501,1,G,735,S,0.0,young_adult,0.0
Earth,False,TRAPPIST-1e,16.0,False,418.0,195.0,100.0,88.0,90.0,7010,1,G,1143,S,891.0,child,1.0
Earth,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,7257,1,G,1167,P,0.0,child,0.0
Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,4038,1,G,664,S,0.0,young_adult,0.0
Europa,False,TRAPPIST-1e,26.0,True,1.0,5610.0,0.0,5.0,119.0,8458,6,C,319,S,5735.0,young_adult,1.0
Mars,True,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,2605,1,D,88,S,0.0,middle_adult,0.0
Earth,True,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,5090,4,G,821,P,0.0,child,0.0
Earth,False,PSO J318.5-22,22.0,False,0.0,115.0,273.0,0.0,218.0,6620,1,G,1079,S,606.0,young_adult,0.0
Earth,True,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,580,1,G,87,P,0.0,old_adult,0.0
Mars,False,TRAPPIST-1e,47.0,False,160.0,0.0,1232.0,36.0,0.0,6934,1,F,1436,P,1428.0,old_adult,1.0
Earth,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,8014,1,G,1294,S,0.0,middle_adult,0.0
Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,3550,3,G,570,S,0.0,young_adult,0.0
Mars,False,TRAPPIST-1e,17.0,False,1744.0,0.0,136.0,8.0,8.0,1709,4,E,127,S,1896.0,young_adult,1.0
Earth,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,4132,1,G,678,P,0.0,young_adult,0.0
Earth,False,PSO J318.5-22,46.0,False,0.0,153.0,0.0,0.0,397.0,5204,1,F,1061,P,550.0,old_adult,1.0
Europa,False,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,8276,1,C,273,P,0.0,young_adult,1.0
Mars,False,TRAPPIST-1e,17.0,False,1617.0,0.0,1777.0,0.0,0.0,3561,2,D,118,P,3394.0,young_adult,0.0
Europa,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,8557,2,B,334,S,0.0,middle_adult,1.0
Earth,False,TRAPPIST-1e,48.0,False,0.0,0.0,1.0,0.0,0.0,3641,2,G,595,P,1.0,old_adult,0.0
Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,8021,1,G,1298,P,0.0,young_adult,0.0
Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,5068,1,E,314,P,0.0,young_adult,0.0
Europa,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,5610,1,B,214,S,0.0,old_adult,1.0
Europa,False,TRAPPIST-1e,32.0,False,0.0,1301.0,0.0,94.0,356.0,5320,2,E,330,P,1751.0,middle_adult,1.0
Earth,False,TRAPPIST-1e,35.0,False,0.0,1778.0,0.0,0.0,0.0,635,1,G,94,S,1778.0,middle_adult,0.0
Mars,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,6896,3,F,1320,S,0.0,child,1.0
Earth,False,TRAPPIST-1e,28.0,False,647.0,1.0,32.0,71.0,140.0,4898,1,F,933,S,891.0,young_adult,1.0
Europa,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,4181,1,C,133,P,0.0,child,1.0
Europa,False,TRAPPIST-1e,30.0,False,0.0,1376.0,43.0,0.0,1460.0,1551,1,E,96,P,2879.0,young_adult,1.0
Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,7117,1,B,236,P,0.0,young_adult,1.0
Mars,False,TRAPPIST-1e,49.0,False,0.0,0.0,1058.0,0.0,0.0,2120,1,D,73,S,1058.0,old_adult,1.0
Earth,False,55 Cancri e,14.0,False,0.0,0.0,52.0,0.0,0.0,5938,1,E,384,S,52.0,child,0.0
Earth,False,TRAPPIST-1e,28.0,False,0.0,631.0,0.0,5.0,0.0,956,1,E,70,S,636.0,young_adult,1.0
Mars,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,3719,2,F,704,S,0.0,middle_adult,1.0
Earth,False,TRAPPIST-1e,32.0,False,0.0,104.0,2.0,0.0,801.0,5999,1,G,968,P,907.0,middle_adult,0.0
Earth,False,55 Cancri e,19.0,False,0.0,388.0,469.0,0.0,0.0,906,1,F,168,S,857.0,young_adult,0.0
Europa,False,55 Cancri e,47.0,False,1320.0,428.0,4.0,24.0,0.0,2306,6,C,82,P,1776.0,old_adult,1.0
Earth,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,7665,1,G,1229,P,0.0,middle_adult,1.0
Europa,True,55 Cancri e,53.0,False,0.0,0.0,0.0,0.0,0.0,9073,2,B,347,S,0.0,old_adult,0.0
Mars,False,TRAPPIST-1e,63.0,False,1172.0,0.0,1.0,0.0,0.0,2228,1,E,158,S,1173.0,old_adult,1.0
Earth,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,5578,1,G,892,P,0.0,young_adult,0.0
Earth,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,4998,1,G,818,S,0.0,middle_adult,1.0
Mars,False,TRAPPIST-1e,29.0,False,3284.0,84.0,0.0,0.0,2.0,4912,1,D,160,P,3370.0,young_adult,1.0
Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,4663,1,G,765,S,0.0,child,0.0
Europa,False,TRAPPIST-1e,38.0,False,0.0,3331.0,270.0,2.0,3510.0,3022,1,C,102,P,7113.0,middle_adult,1.0
Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,6787,5,F,1411,P,0.0,child,1.0
Europa,False,TRAPPIST-1e,43.0,False,4.0,1111.0,118.0,1852.0,0.0,607,3,C,22,P,3085.0,middle_adult,0.0
Earth,False,55 Cancri e,20.0,False,0.0,0.0,715.0,2.0,0.0,6522,1,F,1245,S,717.0,young_adult,0.0
Earth,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,3759,1,G,619,S,0.0,young_adult,0.0
Earth,True,PSO J318.5-22,52.0,False,0.0,0.0,0.0,0.0,0.0,5438,1,G,875,P,0.0,old_adult,0.0
Earth,True,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,7644,1,G,1227,P,0.0,young_adult,0.0
Europa,False,TRAPPIST-1e,57.0,False,0.0,0.0,0.0,0.0,0.0,4510,1,B,177,S,0.0,old_adult,1.0
Earth,False,TRAPPIST-1e,19.0,False,122.0,2.0,0.0,480.0,565.0,7535,1,F,1562,P,1169.0,young_adult,0.0
Europa,False,TRAPPIST-1e,26.0,False,0.0,9.0,0.0,3.0,2047.0,6200,2,B,238,S,2059.0,young_adult,1.0
Europa,False,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,4732,3,C,151,P,0.0,middle_adult,0.0
Earth,False,TRAPPIST-1e,38.0,False,0.0,1.0,0.0,786.0,0.0,4989,1,E,310,P,787.0,middle_adult,0.0
Earth,False,TRAPPIST-1e,27.0,False,0.0,686.0,0.0,101.0,9.0,5355,1,F,1098,P,796.0,young_adult,0.0
Mars,False,55 Cancri e,55.0,False,1680.0,0.0,1.0,0.0,6.0,4079,1,F,771,S,1687.0,old_adult,1.0
Earth,False,TRAPPIST-1e,43.0,False,0.0,704.0,0.0,2.0,0.0,9094,2,G,1465,S,706.0,middle_adult,1.0
Mars,False,TRAPPIST-1e,27.0,True,1709.0,4.0,24.0,0.0,0.0,2736,1,D,81,P,1737.0,young_adult,1.0
Mars,False,55 Cancri e,36.0,False,1339.0,6.0,7810.0,0.0,0.0,6814,1,E,451,S,9155.0,middle_adult,1.0
Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,380,1,F,0,S,0.0,young_adult,1.0
Earth,False,55 Cancri e,24.0,False,1.0,0.0,0.0,691.0,0.0,6776,1,F,1409,P,692.0,young_adult,0.0
Earth,False,55 Cancri e,21.0,False,0.0,496.0,0.0,3867.0,30.0,5667,1,G,906,P,4393.0,young_adult,0.0
Europa,False,TRAPPIST-1e,57.0,False,0.0,0.0,0.0,0.0,0.0,3608,3,D,122,P,0.0,old_adult,1.0
Earth,False,TRAPPIST-1e,47.0,False,42.0,509.0,0.0,0.0,1057.0,8983,1,E,576,P,1608.0,old_adult,0.0
Europa,False,TRAPPIST-1e,30.0,False,14.0,12045.0,0.0,2121.0,0.0,933,1,C,35,P,14180.0,young_adult,1.0
Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,5719,2,G,918,P,0.0,child,1.0
Europa,False,TRAPPIST-1e,60.0,False,0.0,0.0,947.0,668.0,1.0,9034,4,D,288,P,1616.0,old_adult,1.0
Earth,False,TRAPPIST-1e,30.0,False,148.0,0.0,0.0,619.0,34.0,4848,1,F,986,P,801.0,young_adult,0.0
Europa,False,TRAPPIST-1e,27.0,False,0.0,2318.0,1127.0,2423.0,115.0,7974,1,C,259,P,5983.0,young_adult,1.0
Earth,False,TRAPPIST-1e,26.0,False,0.0,2811.0,957.0,0.0,87.0,98,2,G,11,P,3855.0,young_adult,0.0
Earth,False,TRAPPIST-1e,28.0,False,0.0,292.0,1039.0,1.0,489.0,6043,1,G,978,P,1821.0,young_adult,1.0
Earth,False,TRAPPIST-1e,63.0,False,0.0,281.0,94.0,0.0,270.0,5165,1,F,989,S,645.0,old_adult,0.0
Earth,False,TRAPPIST-1e,34.0,False,6.0,878.0,0.0,10.0,2203.0,6313,2,D,190,S,3097.0,middle_adult,1.0
Mars,False,TRAPPIST-1e,13.0,False,1008.0,667.0,8.0,0.0,0.0,3862,6,F,729,S,1683.0,child,1.0
Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,5960,3,C,222,S,0.0,young_adult,1.0
Earth,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,6302,7,G,1015,P,0.0,young_adult,0.0
Earth,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,2272,1,G,367,P,0.0,child,1.0
Earth,False,TRAPPIST-1e,43.0,False,0.0,788.0,0.0,0.0,1191.0,3185,1,F,601,S,1979.0,middle_adult,0.0
Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,5182,1,G,836,P,0.0,child,0.0
Europa,False,TRAPPIST-1e,40.0,False,0.0,3508.0,761.0,12.0,32.0,7387,1,C,240,P,4313.0,middle_adult,1.0
Mars,False,TRAPPIST-1e,35.0,False,741.0,0.0,31.0,0.0,36.0,3062,1,D,99,S,808.0,middle_adult,1.0
Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,3337,1,B,125,S,0.0,young_adult,0.0
Earth,False,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,5601,3,F,0,S,0.0,child,0.0
Earth,False,TRAPPIST-1e,27.0,False,0.0,867.0,0.0,128.0,363.0,4197,2,F,786,S,1358.0,young_adult,1.0
Europa,True,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,1008,1,C,39,S,0.0,middle_adult,1.0
Earth,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,3171,1,G,502,S,0.0,young_adult,0.0
Earth,True,PSO J318.5-22,4.0,False,0.0,0.0,0.0,0.0,0.0,4305,2,G,707,P,0.0,child,0.0
Earth,False,PSO J318.5-22,26.0,False,86.0,377.0,0.0,0.0,77.0,3461,1,G,569,P,540.0,young_adult,0.0
Earth,False,TRAPPIST-1e,58.0,False,1366.0,257.0,0.0,0.0,311.0,7520,1,F,1559,P,1934.0,old_adult,0.0
Earth,False,TRAPPIST-1e,21.0,False,41.0,651.0,2.0,29.0,0.0,5186,1,F,1058,P,723.0,young_adult,1.0
Earth,False,TRAPPIST-1e,19.0,False,72.0,5.0,0.0,342.0,188.0,946,1,F,198,P,607.0,young_adult,0.0
Earth,False,TRAPPIST-1e,23.0,False,0.0,565.0,0.0,35.0,188.0,8789,2,E,576,S,788.0,young_adult,1.0
Earth,False,TRAPPIST-1e,35.0,False,753.0,335.0,1.0,348.0,0.0,5582,1,G,893,P,1437.0,middle_adult,0.0
Mars,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,8348,1,E,532,P,0.0,old_adult,1.0
Mars,False,TRAPPIST-1e,26.0,False,1632.0,0.0,80.0,7.0,0.0,3988,1,D,134,P,1719.0,young_adult,1.0
Europa,False,TRAPPIST-1e,33.0,True,0.0,7139.0,22.0,0.0,553.0,1540,2,C,55,P,7714.0,middle_adult,1.0
Europa,False,PSO J318.5-22,38.0,True,0.0,2191.0,863.0,207.0,6262.0,8862,2,C,329,S,9523.0,middle_adult,1.0
Earth,False,TRAPPIST-1e,18.0,False,457.0,0.0,11.0,335.0,0.0,7133,1,F,1368,S,803.0,young_adult,1.0
Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,6462,1,F,1233,S,0.0,young_adult,1.0
Earth,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,5822,1,G,939,P,0.0,child,0.0
Mars,False,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,6449,1,E,430,S,0.0,young_adult,1.0
Europa,False,TRAPPIST-1e,23.0,False,69.0,6101.0,0.0,0.0,214.0,6921,3,C,255,S,6384.0,young_adult,1.0
Earth,False,55 Cancri e,60.0,False,0.0,0.0,0.0,8.0,698.0,6784,1,G,1102,S,706.0,old_adult,0.0
Mars,False,TRAPPIST-1e,18.0,False,1102.0,9.0,2628.0,0.0,0.0,2592,2,D,75,P,3739.0,young_adult,0.0
Earth,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,4706,2,G,762,P,0.0,middle_adult,0.0
Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,8796,4,G,1418,S,0.0,child,0.0
Europa,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,6779,2,B,258,S,0.0,child,1.0
Mars,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,3775,1,F,712,S,0.0,middle_adult,0.0
Earth,False,TRAPPIST-1e,21.0,False,0.0,31.0,2076.0,77.0,0.0,6501,1,F,1240,S,2184.0,young_adult,0.0
Earth,False,TRAPPIST-1e,17.0,False,372.0,0.0,477.0,0.0,0.0,4657,1,G,756,P,849.0,young_adult,0.0
Mars,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,3132,1,F,649,P,0.0,middle_adult,0.0
Europa,False,55 Cancri e,31.0,False,2.0,8747.0,0.0,4840.0,14485.0,4181,5,C,133,P,28074.0,middle_adult,0.0
Earth,False,TRAPPIST-1e,24.0,False,19.0,676.0,0.0,26.0,0.0,2580,1,G,412,S,721.0,young_adult,0.0
